 Date Inserted,Reporting Date,Sale Month,Store,Artist,Title,ISRC,UPC,Quantity,Team Percentage,Song/Album,Country of Sale,Songwriter Royalties Withheld (USD),Earnings (USD),Recoup (USD)
2023-07-27,2023-07-27,2023-05,Apple Music,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,1,100,Song,GB,0,0.00522276,0.00000000
2023-07-27,2023-07-27,2023-05,Apple Music,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,1,100,Song,US,0,0.00791578,0.00000000
2023-07-27,2023-07-27,2023-05,Apple Music,Sonic Chill,Kali Zing (feat. Bundo Eebz),QZTB42206077,197388660190,1,100,Song,GB,0,0.00522276,0.00000000
2023-07-27,2023-07-27,2023-05,Apple Music,Sonic Chill,Kali Zing (feat. Bundo Eebz),QZTB42206077,197388660190,1,100,Song,US,0,0.00791578,0.00000000
2023-07-27,2023-07-27,2023-05,Apple Music,Sonic Chill,Momentus (feat. Bundo Eebz),QZTB42206076,197388660190,1,100,Song,GB,0,0.00522276,0.00000000
2023-07-27,2023-07-27,2023-05,Apple Music,Sonic Chill,Momentus (feat. Bundo Eebz),QZTB42206076,197388660190,1,100,Song,US,0,0.00791578,0.00000000
2023-07-27,2023-07-27,2023-05,Apple Music,Sonic Chill,Doxa (feat. Bundo Eebz),QZTB42206075,197388660190,2,100,Song,GB,0,0.01044551,0.00000000
2023-07-27,2023-07-27,2023-05,Apple Music,Sonic Chill,Doxa (feat. Bundo Eebz),QZTB42206075,197388660190,1,100,Song,US,0,0.00791578,0.00000000
2023-07-27,2023-07-27,2023-05,Apple Music,Sonic Chill,Dub Four (feat. Bundo Eebz),QZTB42206074,197388660190,1,100,Song,GB,0,0.00522276,0.00000000
2023-07-27,2023-07-27,2023-05,Apple Music,Sonic Chill,Dub Four (feat. Bundo Eebz),QZTB42206074,197388660190,1,100,Song,US,0,0.00791578,0.00000000
2023-07-27,2023-07-27,2023-05,Apple Music,Sonic Chill,The Diary (feat. Bundo Eebz),QZTB42206073,197388660190,1,100,Song,GB,0,0.00522276,0.00000000
2023-07-27,2023-07-27,2023-05,Apple Music,Sonic Chill,The Diary (feat. Bundo Eebz),QZTB42206073,197388660190,1,100,Song,US,0,0.00791578,0.00000000
2023-07-27,2023-07-27,2023-05,Apple Music,Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,1,100,Song,GB,0,0.00522276,0.00000000
2023-07-27,2023-07-27,2023-05,Apple Music,Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,1,100,Song,US,0,0.00791578,0.00000000
2023-07-27,2023-07-27,2023-05,Apple Music,Sonic Chill,Cruise (feat. Bundo Eebz),QZTB42206071,197388660190,2,100,Song,GB,0,0.01044551,0.00000000
2023-07-27,2023-07-27,2023-05,Apple Music,Sonic Chill,Cruise (feat. Bundo Eebz),QZTB42206071,197388660190,1,100,Song,US,0,0.00791578,0.00000000
2023-07-27,2023-07-27,2023-05,Apple Music,Sonic Chill,Drop (feat. Bundo Eebz),QZTB42206070,197388660190,2,100,Song,GB,0,0.01044551,0.00000000
2023-07-27,2023-07-27,2023-05,Apple Music,Sonic Chill,Drop (feat. Bundo Eebz),QZTB42206070,197388660190,1,100,Song,US,0,0.00791578,0.00000000
2023-07-27,2023-07-27,2023-05,Apple Music,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,2,100,Song,GB,0,0.01044551,0.00000000
2023-07-27,2023-07-27,2023-05,Apple Music,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,2,100,Song,US,0,0.01583157,0.00000000
2023-07-27,2023-07-27,2023-05,Apple Music,Ebu Blackitude,Something Black,QZPLR2205208,197208883785,1,100,Song,US,0,0.00850707,0.00000000
2023-07-21,2023-07-21,2023-05,Amazon Unlimited (Streaming),Sonic Chill,LaBear 2,QZES72345586,197629078784,1,100,Song,US,0,0.00729654,0.00000000
2023-07-11,2023-07-11,2023-05,YouTube (Red),Ebu Blackitude,Mission Complete,QZPLR2205220,197208883785,1,100,Song,GB,0,0.01615225,0.00000000
2023-07-11,2023-07-11,2023-05,YouTube (Red),Ebu Blackitude,Journeyman,QZPLR2205219,197208883785,1,100,Song,GB,0,0.01615225,0.00000000
2023-07-11,2023-07-11,2023-05,YouTube (Red),Ebu Blackitude,Free Paper (feat. Aurelius),QZPLR2205218,197208883785,1,100,Song,GB,0,0.01615225,0.00000000
2023-07-11,2023-07-11,2023-05,YouTube (Red),Ebu Blackitude,Crying (feat. Defisis),QZPLR2205217,197208883785,1,100,Song,GB,0,0.01615225,0.00000000
2023-07-11,2023-07-11,2023-05,YouTube (Red),Ebu Blackitude,Bright Lights,QZPLR2205216,197208883785,1,100,Song,GB,0,0.01615225,0.00000000
2023-07-11,2023-07-11,2023-05,YouTube (Red),Ebu Blackitude,The Bone Collector (feat. Afua),QZPLR2205215,197208883785,1,100,Song,GB,0,0.01615225,0.00000000
2023-07-11,2023-07-11,2023-05,YouTube (Red),Ebu Blackitude,Man Don't Like,QZPLR2205214,197208883785,1,100,Song,GB,0,0.01615225,0.00000000
2023-07-11,2023-07-11,2023-05,YouTube (Red),Ebu Blackitude,Oligarch (feat. Quartzcrystallus & Juice Aleem),QZPLR2205213,197208883785,2,100,Song,GB,0,0.03230451,0.00000000
2023-07-11,2023-07-11,2023-05,YouTube (Red),Ebu Blackitude,Times Up (feat. Juice Aleem),QZPLR2205212,197208883785,1,100,Song,GB,0,0.01615225,0.00000000
2023-07-11,2023-07-11,2023-05,YouTube (Red),Ebu Blackitude,SCYAM,QZPLR2205211,197208883785,1,100,Song,GB,0,0.01615225,0.00000000
2023-07-11,2023-07-11,2023-05,YouTube (Red),Ebu Blackitude,A So We Come (feat. Chima Anya & Sir Tomz),QZPLR2205210,197208883785,1,100,Song,GB,0,0.01615225,0.00000000
2023-07-11,2023-07-11,2023-05,YouTube (Red),Ebu Blackitude,Bamboo Sticks,QZPLR2205209,197208883785,1,100,Song,GB,0,0.01615225,0.00000000
2023-07-11,2023-07-11,2023-05,YouTube (Red),Ebu Blackitude,Something Black,QZPLR2205208,197208883785,1,100,Song,GB,0,0.01615225,0.00000000
2023-07-11,2023-07-11,2023-05,YouTube (Red),Ebu Blackitude,Movements,QZPLR2205207,197208883785,1,100,Song,GB,0,0.01615225,0.00000000
2023-07-11,2023-07-11,2023-05,YouTube (Ads),Sonic Chill,Bakelite (feat. Bundo Eebz),QZES72345581,197629078784,1,100,Song,FR,0,0.00055201,0.00000000
2023-06-30,2023-06-30,2023-04,Apple Music,Sonic Chill,LaBear 2,QZES72345586,197629078784,1,100,Song,US,0,0.00794038,0.00000000
2023-06-30,2023-06-30,2023-04,Apple Music,Sonic Chill,Kali Zing 2 (feat. Bundo Eebz),QZES72345585,197629078784,1,100,Song,US,0,0.00794038,0.00000000
2023-06-30,2023-06-30,2023-04,Apple Music,Sonic Chill,Kizombo Style (feat. Bundo Eebz),QZES72345584,197629078784,1,100,Song,US,0,0.00794038,0.00000000
2023-06-30,2023-06-30,2023-04,Apple Music,Sonic Chill,Puerto (feat. Bundo Eebz),QZES72345583,197629078784,1,100,Song,US,0,0.00794038,0.00000000
2023-06-30,2023-06-30,2023-04,Apple Music,Sonic Chill,Mountain View (feat. Bundo Eebz),QZES72345582,197629078784,1,100,Song,US,0,0.00794038,0.00000000
2023-06-30,2023-06-30,2023-04,Apple Music,Sonic Chill,Bakelite (feat. Bundo Eebz),QZES72345581,197629078784,1,100,Song,US,0,0.00794038,0.00000000
2023-06-30,2023-06-30,2023-04,Apple Music,Sonic Chill,Kinch (feat. Bundo Eebz),QZES72345580,197629078784,1,100,Song,US,0,0.00794038,0.00000000
2023-06-30,2023-06-30,2023-04,Apple Music,Sonic Chill,Legacy (feat. Bundo Eebz),QZES72345579,197629078784,1,100,Song,US,0,0.00794038,0.00000000
2023-06-30,2023-06-30,2023-04,Apple Music,Sonic Chill,Guidance (feat. Bundo Eebz),QZES72345578,197629078784,1,100,Song,US,0,0.00794038,0.00000000
2023-06-30,2023-06-30,2023-04,Apple Music,Sonic Chill,Bring In (feat. Bundo Eebz),QZES72345577,197629078784,1,100,Song,US,0,0.00794038,0.00000000
2023-06-30,2023-06-30,2023-04,Apple Music,Sonic Chill,The Diary (feat. Bundo Eebz),QZTB42206073,197388660190,1,100,Song,US,0,0.00794038,0.00000000
2023-06-30,2023-06-30,2023-04,Apple Music,Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,1,100,Song,DE,0,0.01093331,0.00000000
2023-06-30,2023-06-30,2023-04,Apple Music,Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,1,100,Song,US,0,0.00794038,0.00000000
2023-06-30,2023-06-30,2023-04,Apple Music,Sonic Chill,Cruise (feat. Bundo Eebz),QZTB42206071,197388660190,1,100,Song,DE,0,0.01093331,0.00000000
2023-06-30,2023-06-30,2023-04,Apple Music,Sonic Chill,Cruise (feat. Bundo Eebz),QZTB42206071,197388660190,1,100,Song,ES,0,0.00997623,0.00000000
2023-06-30,2023-06-30,2023-04,Apple Music,Sonic Chill,Cruise (feat. Bundo Eebz),QZTB42206071,197388660190,1,100,Song,US,0,0.00794038,0.00000000
2023-06-30,2023-06-30,2023-04,Apple Music,Sonic Chill,Drop (feat. Bundo Eebz),QZTB42206070,197388660190,1,100,Song,DE,0,0.01093331,0.00000000
2023-06-30,2023-06-30,2023-04,Apple Music,Sonic Chill,Drop (feat. Bundo Eebz),QZTB42206070,197388660190,1,100,Song,US,0,0.00794038,0.00000000
2023-06-30,2023-06-30,2023-04,Apple Music,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,2,100,Song,DE,0,0.02186662,0.00000000
2023-06-30,2023-06-30,2023-04,Apple Music,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,1,100,Song,US,0,0.00794038,0.00000000
2023-06-30,2023-06-30,2023-04,Apple Music,Ebu Blackitude,Bright Lights,QZPLR2205216,197208883785,1,100,Song,US,0,0.00823662,0.00000000
2023-06-30,2023-06-30,2023-04,Apple Music,Ebu Blackitude,Oligarch (feat. Quartzcrystallus & Juice Aleem),QZPLR2205213,197208883785,1,100,Song,GB,0,0.01453397,0.00000000
2023-06-30,2023-06-30,2023-04,Apple Music,Ebu Blackitude,Bamboo Sticks,QZPLR2205209,197208883785,1,100,Song,US,0,0.00823662,0.00000000
2023-06-28,2023-06-28,2023-04,Spotify,Sonic Chill,Puerto (feat. Bundo Eebz),QZES72345583,197629078784,1,100,Song,DE,0,0.00233303,0.00000000
2023-06-28,2023-06-28,2023-04,Spotify,Sonic Chill,Kali Zing (feat. Bundo Eebz),QZTB42206077,197388660190,1,100,Song,GB,0,0.00351788,0.00000000
2023-06-28,2023-06-28,2023-04,Spotify,Sonic Chill,Drop (feat. Bundo Eebz),QZTB42206070,197388660190,1,100,Song,DE,0,0.00233303,0.00000000
2023-06-23,2023-06-23,2023-04,Amazon Unlimited (Streaming),Sonic Chill,Bakelite (feat. Bundo Eebz),QZES72345581,197629078784,1,100,Song,US,0,0.01388908,0.00000000
2023-06-23,2023-06-23,2023-04,Amazon Unlimited (Streaming),Sonic Chill,Legacy (feat. Bundo Eebz),QZES72345579,197629078784,1,100,Song,US,0,0.01388908,0.00000000
2023-06-23,2023-06-23,2023-04,Amazon Unlimited (Streaming),Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,1,100,Song,US,0,0.01388908,0.00000000
2023-06-23,2023-06-23,2023-04,Amazon Unlimited (Streaming),Sonic Chill,Dub Four (feat. Bundo Eebz),QZTB42206074,197388660190,1,100,Song,US,0,0.01388908,0.00000000
2023-06-23,2023-06-23,2023-04,Amazon Unlimited (Streaming),Ebu Blackitude,Man Don't Like,QZPLR2205214,197208883785,1,100,Song,GB,0,0.01743176,0.00000000
2023-06-23,2023-06-23,2023-03,Deezer,Ebu Blackitude,Bright Lights,QZPLR2205216,197208883785,1,100,Song,GB,0,0.00000744,0.00000000
2023-06-23,2023-06-23,2023-03,Deezer,Ebu Blackitude,The Bone Collector (feat. Afua),QZPLR2205215,197208883785,1,100,Song,GB,0,0.00000744,0.00000000
2023-06-14,2023-06-14,2023-04,YouTube (Ads),Sonic Chill,Legacy (feat. Bundo Eebz),QZES72345579,197629078784,1,100,Song,GB,0,0.23344342,0.00000000
2023-06-14,2023-06-14,2023-04,YouTube (Ads),Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,1,100,Song,GB,0,0.00759108,0.00000000
2023-06-14,2023-06-14,2023-04,YouTube (Ads),Ebu Blackitude,Something Black,QZPLR2205208,197208883785,1,100,Song,GB,0,0.00528705,0.00000000
2023-06-06,2023-06-06,2023-04,Pandora,Ebu Blackitude,Something Black,QZPLR2205208,197208883785,1,100,Song,US,0,0.00523202,0.00000000
2023-05-31,2023-05-31,2023-03,iTunes Match,Sonic Chill,LaBear 2,QZES72345586,197629078784,1,100,Song,GB,0,0.00101666,0.00000000
2023-05-31,2023-05-31,2023-03,iTunes Match,Ebu Blackitude,Oligarch (feat. Quartzcrystallus & Juice Aleem),QZPLR2205213,197208883785,1,100,Song,GB,0,0.00101666,0.00000000
2023-05-31,2023-05-31,2023-03,Apple Music,Sonic Chill,Mountain View (feat. Bundo Eebz),QZES72345582,197629078784,1,100,Song,CZ,0,0.00812674,0.00000000
2023-05-31,2023-05-31,2023-03,Apple Music,Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,1,100,Song,PL,0,0.00556622,0.00000000
2023-05-31,2023-05-31,2023-03,Apple Music,Ebu Blackitude,The Bone Collector (feat. Afua),QZPLR2205215,197208883785,1,100,Song,US,0,0.00902437,0.00000000
2023-05-31,2023-05-31,2023-03,Apple Music,Ebu Blackitude,Bamboo Sticks,QZPLR2205209,197208883785,1,100,Song,US,0,0.00902437,0.00000000
2023-05-23,2023-05-23,2023-03,Amazon Prime (Streaming),Sonic Chill,Bakelite (feat. Bundo Eebz),QZES72345581,197629078784,1,100,Song,US,0,0.00213245,0.00000000
2023-05-23,2023-05-23,2023-03,Spotify,Sonic Chill,Puerto (feat. Bundo Eebz),QZES72345583,197629078784,1,100,Song,GB,0,0.00653849,0.00000000
2023-05-13,2023-05-13,2023-03,YouTube (Red),Sonic Chill,Bring In (feat. Bundo Eebz),QZES72345577,197629078784,1,100,Song,IT,0,0.01240316,0.00000000
2023-05-13,2023-05-13,2023-03,YouTube (Ads),Sonic Chill,LaBear 2,QZES72345586,197629078784,1,100,Song,CZ,0,0.00018400,0.00000000
2023-05-13,2023-05-13,2023-03,YouTube (Ads),Sonic Chill,LaBear 2,QZES72345586,197629078784,1,100,Song,US,0,0.00441406,0.00000000
2023-05-13,2023-05-13,2023-03,YouTube (Ads),Sonic Chill,Kali Zing 2 (feat. Bundo Eebz),QZES72345585,197629078784,1,100,Song,CH,0,0.00582408,0.00000000
2023-05-13,2023-05-13,2023-03,YouTube (Ads),Sonic Chill,Mountain View (feat. Bundo Eebz),QZES72345582,197629078784,0,100,Song,IE,0,0.00224103,0.00000000
2023-05-13,2023-05-13,2023-03,YouTube (Ads),Sonic Chill,Kinch (feat. Bundo Eebz),QZES72345580,197629078784,1,100,Song,BH,0,0.00015800,0.00000000
2023-05-13,2023-05-13,2023-03,YouTube (Ads),Sonic Chill,Guidance (feat. Bundo Eebz),QZES72345578,197629078784,0,100,Song,BE,0,0.00211103,0.00000000
2023-05-13,2023-05-13,2023-03,YouTube (Ads),Sonic Chill,Cruise (feat. Bundo Eebz),QZTB42206071,197388660190,0,100,Song,GB,0,0.07210694,0.00000000
2023-05-12,2023-05-12,2023-03,Pandora,Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,2,100,Song,US,0,0.00700000,0.00000000
2023-04-26,2023-04-26,2023-02,Apple Music,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,32,100,Song,US,0,0.27716268,0.00000000
2023-04-26,2023-04-26,2023-02,Apple Music,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,1,100,Song,US,0,0.00493775,0.00000000
2023-04-26,2023-04-26,2023-02,Apple Music,Ebu Blackitude,Journeyman,QZPLR2205219,197208883785,1,100,Song,CA,0,0.00767354,0.00000000
2023-04-26,2023-04-26,2023-02,Apple Music,Ebu Blackitude,Journeyman,QZPLR2205219,197208883785,1,100,Song,US,0,0.00866133,0.00000000
2023-04-26,2023-04-26,2023-02,Apple Music,Ebu Blackitude,Crying (feat. Defisis),QZPLR2205217,197208883785,1,100,Song,US,0,0.00474056,0.00000000
2023-04-26,2023-04-26,2023-02,Apple Music,Ebu Blackitude,Bright Lights,QZPLR2205216,197208883785,1,100,Song,US,0,0.00474056,0.00000000
2023-04-26,2023-04-26,2023-02,Apple Music,Ebu Blackitude,The Bone Collector (feat. Afua),QZPLR2205215,197208883785,1,100,Song,CA,0,0.00767354,0.00000000
2023-04-26,2023-04-26,2023-02,Apple Music,Ebu Blackitude,SCYAM,QZPLR2205211,197208883785,1,100,Song,US,0,0.00447831,0.00000000
2023-04-26,2023-04-26,2023-02,Apple Music,Ebu Blackitude,Bamboo Sticks,QZPLR2205209,197208883785,1,100,Song,US,0,0.00424809,0.00000000
2023-04-26,2023-04-26,2023-02,Apple Music,Ebu Blackitude,Something Black,QZPLR2205208,197208883785,3,100,Song,US,0,0.02206323,0.00000000
2023-04-26,2023-04-26,2023-02,Apple Music,Ebu Blackitude,Movements,QZPLR2205207,197208883785,5,100,Song,US,0,0.03508976,0.00000000
2023-04-24,2023-04-24,2023-02,Spotify,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,1,100,Song,DE,0,0.00523511,0.00000000
2023-04-24,2023-04-24,2023-02,Spotify,Ebu Blackitude,Movements,QZPLR2205207,197208883785,1,100,Song,GB,0,0.00656299,0.00000000
2023-04-22,2023-04-22,2023-02,YouTube (Red),Ebu Blackitude,Journeyman,QZPLR2205219,197208883785,2,100,Song,GB,0,0.03101280,0.00000000
2023-04-22,2023-04-22,2023-02,YouTube (Red),Ebu Blackitude,Free Paper (feat. Aurelius),QZPLR2205218,197208883785,1,100,Song,GB,0,0.01550640,0.00000000
2023-04-22,2023-04-22,2023-02,YouTube (Red),Ebu Blackitude,Bright Lights,QZPLR2205216,197208883785,1,100,Song,GB,0,0.01550640,0.00000000
2023-04-22,2023-04-22,2023-02,YouTube (Red),Ebu Blackitude,Oligarch (feat. Quartzcrystallus & Juice Aleem),QZPLR2205213,197208883785,1,100,Song,GB,0,0.01550640,0.00000000
2023-04-22,2023-04-22,2023-02,YouTube (Red),Ebu Blackitude,A So We Come (feat. Chima Anya & Sir Tomz),QZPLR2205210,197208883785,2,100,Song,GB,0,0.03101280,0.00000000
2023-04-22,2023-04-22,2023-02,YouTube (Red),Ebu Blackitude,Bamboo Sticks,QZPLR2205209,197208883785,3,100,Song,GB,0,0.04651920,0.00000000
2023-04-22,2023-04-22,2023-02,YouTube (Red),Ebu Blackitude,Something Black,QZPLR2205208,197208883785,5,100,Song,GB,0,0.07753200,0.00000000
2023-04-22,2023-04-22,2023-02,YouTube (Red),Ebu Blackitude,Movements,QZPLR2205207,197208883785,2,100,Song,GB,0,0.03101280,0.00000000
2023-04-22,2023-04-22,2023-02,YouTube (Ads),Ebu Blackitude,Oligarch (feat. Quartzcrystallus & Juice Aleem),QZPLR2205213,197208883785,1,100,Song,GB,0,0.00618116,0.00000000
2023-04-13,2023-04-13,2023-01,Spotify,Sonic Chill,Kali Zing (feat. Bundo Eebz),QZTB42206077,197388660190,1,100,Song,CA,0,0.00252920,0.00000000
2023-04-13,2023-04-13,2023-01,Spotify,Sonic Chill,Momentus (feat. Bundo Eebz),QZTB42206076,197388660190,1,100,Song,CA,0,0.00252920,0.00000000
2023-04-13,2023-04-13,2023-01,Spotify,Sonic Chill,Doxa (feat. Bundo Eebz),QZTB42206075,197388660190,3,100,Song,CA,0,0.00758871,0.00000000
2023-04-13,2023-04-13,2023-01,Spotify,Sonic Chill,Dub Four (feat. Bundo Eebz),QZTB42206074,197388660190,1,100,Song,CA,0,0.00252920,0.00000000
2023-04-13,2023-04-13,2023-01,Spotify,Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,4,100,Song,CA,0,0.01011792,0.00000000
2023-04-13,2023-04-13,2023-01,Spotify,Sonic Chill,Drop (feat. Bundo Eebz),QZTB42206070,197388660190,5,100,Song,CA,0,0.01264712,0.00000000
2023-04-07,2023-04-07,2023-01,Spotify,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,1,100,Song,GB,0,0.00345524,0.00000000
2023-04-07,2023-04-07,2023-01,Spotify,Sonic Chill,Kali Zing (feat. Bundo Eebz),QZTB42206077,197388660190,1,100,Song,GB,0,0.00345524,0.00000000
2023-04-07,2023-04-07,2023-01,Spotify,Sonic Chill,Momentus (feat. Bundo Eebz),QZTB42206076,197388660190,1,100,Song,GB,0,0.00345524,0.00000000
2023-04-07,2023-04-07,2023-01,Spotify,Sonic Chill,Doxa (feat. Bundo Eebz),QZTB42206075,197388660190,1,100,Song,GB,0,0.00345524,0.00000000
2023-04-07,2023-04-07,2023-01,Spotify,Sonic Chill,Dub Four (feat. Bundo Eebz),QZTB42206074,197388660190,3,100,Song,GB,0,0.01620702,0.00000000
2023-04-07,2023-04-07,2023-01,Spotify,Sonic Chill,The Diary (feat. Bundo Eebz),QZTB42206073,197388660190,2,100,Song,GB,0,0.00983113,0.00000000
2023-04-07,2023-04-07,2023-01,Spotify,Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,2,100,Song,GB,0,0.00983113,0.00000000
2023-04-07,2023-04-07,2023-01,Spotify,Sonic Chill,Cruise (feat. Bundo Eebz),QZTB42206071,197388660190,2,100,Song,GB,0,0.00983113,0.00000000
2023-04-07,2023-04-07,2023-01,Spotify,Sonic Chill,Drop (feat. Bundo Eebz),QZTB42206070,197388660190,3,100,Song,BY,0,0.00265400,0.00000000
2023-04-07,2023-04-07,2023-01,Spotify,Sonic Chill,Drop (feat. Bundo Eebz),QZTB42206070,197388660190,2,100,Song,GB,0,0.00983113,0.00000000
2023-04-07,2023-04-07,2023-01,Spotify,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,3,100,Song,BY,0,0.00265400,0.00000000
2023-04-07,2023-04-07,2023-01,Spotify,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,3,100,Song,GB,0,0.01328514,0.00000000
2023-04-07,2023-04-07,2023-01,Spotify,Ebu Blackitude,Bright Lights,QZPLR2205216,197208883785,2,100,Song,US,0,0.00498100,0.00000000
2023-04-07,2023-04-07,2023-01,Spotify,Ebu Blackitude,The Bone Collector (feat. Afua),QZPLR2205215,197208883785,1,100,Song,US,0,0.00249100,0.00000000
2023-04-07,2023-04-07,2023-01,Spotify,Ebu Blackitude,Something Black,QZPLR2205208,197208883785,1,100,Song,GB,0,0.00345524,0.00000000
2023-04-07,2023-04-07,2023-01,Spotify,Ebu Blackitude,Movements,QZPLR2205207,197208883785,3,100,Song,US,0,0.00747200,0.00000000
2023-04-07,2023-04-07,2023-01,Spotify,Ebu Blackitude,Movements,QZPLR2205207,197208883785,1,100,Song,GB,0,0.00345524,0.00000000
2023-03-31,2023-03-31,2023-01,Apple Music,Ebu Blackitude,Mission Complete,QZPLR2205220,197208883785,1,100,Song,US,0,0.00878429,0.00000000
2023-03-31,2023-03-31,2023-01,Apple Music,Ebu Blackitude,Journeyman,QZPLR2205219,197208883785,2,100,Song,US,0,0.01756857,0.00000000
2023-03-31,2023-03-31,2023-01,Apple Music,Ebu Blackitude,Free Paper (feat. Aurelius),QZPLR2205218,197208883785,1,100,Song,US,0,0.00878429,0.00000000
2023-03-31,2023-03-31,2023-01,Apple Music,Ebu Blackitude,Crying (feat. Defisis),QZPLR2205217,197208883785,2,100,Song,US,0,0.01756857,0.00000000
2023-03-31,2023-03-31,2023-01,Apple Music,Ebu Blackitude,Bright Lights,QZPLR2205216,197208883785,1,100,Song,US,0,0.00878429,0.00000000
2023-03-31,2023-03-31,2023-01,Apple Music,Ebu Blackitude,The Bone Collector (feat. Afua),QZPLR2205215,197208883785,1,100,Song,US,0,0.00878429,0.00000000
2023-03-31,2023-03-31,2023-01,Apple Music,Ebu Blackitude,Man Don't Like,QZPLR2205214,197208883785,2,100,Song,US,0,0.01756857,0.00000000
2023-03-31,2023-03-31,2023-01,Apple Music,Ebu Blackitude,Oligarch (feat. Quartzcrystallus & Juice Aleem),QZPLR2205213,197208883785,2,100,Song,US,0,0.01756857,0.00000000
2023-03-31,2023-03-31,2023-01,Apple Music,Ebu Blackitude,Times Up (feat. Juice Aleem),QZPLR2205212,197208883785,1,100,Song,US,0,0.00878429,0.00000000
2023-03-31,2023-03-31,2023-01,Apple Music,Ebu Blackitude,SCYAM,QZPLR2205211,197208883785,1,100,Song,US,0,0.00878429,0.00000000
2023-03-31,2023-03-31,2023-01,Apple Music,Ebu Blackitude,A So We Come (feat. Chima Anya & Sir Tomz),QZPLR2205210,197208883785,2,100,Song,US,0,0.01756857,0.00000000
2023-03-31,2023-03-31,2023-01,Apple Music,Ebu Blackitude,Bamboo Sticks,QZPLR2205209,197208883785,3,100,Song,US,0,0.02635286,0.00000000
2023-03-31,2023-03-31,2023-01,Apple Music,Ebu Blackitude,Something Black,QZPLR2205208,197208883785,4,100,Song,US,0,0.03513715,0.00000000
2023-03-31,2023-03-31,2023-01,Apple Music,Ebu Blackitude,Movements,QZPLR2205207,197208883785,2,100,Song,US,0,0.01756857,0.00000000
2023-03-31,2023-03-31,2022-12,Deezer,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,1,100,Song,FR,0,0.00518545,0.00000000
2023-03-17,2023-03-17,2023-01,YouTube (Red),Ebu Blackitude,Journeyman,QZPLR2205219,197208883785,1,100,Song,GB,0,0.01579205,0.00000000
2023-03-17,2023-03-17,2023-01,YouTube (Red),Ebu Blackitude,Free Paper (feat. Aurelius),QZPLR2205218,197208883785,2,100,Song,GB,0,0.03158410,0.00000000
2023-03-17,2023-03-17,2023-01,YouTube (Red),Ebu Blackitude,Crying (feat. Defisis),QZPLR2205217,197208883785,2,100,Song,GB,0,0.03158410,0.00000000
2023-03-17,2023-03-17,2023-01,YouTube (Red),Ebu Blackitude,Bright Lights,QZPLR2205216,197208883785,2,100,Song,GB,0,0.03158410,0.00000000
2023-03-17,2023-03-17,2023-01,YouTube (Red),Ebu Blackitude,The Bone Collector (feat. Afua),QZPLR2205215,197208883785,2,100,Song,GB,0,0.03158410,0.00000000
2023-03-17,2023-03-17,2023-01,YouTube (Red),Ebu Blackitude,Man Don't Like,QZPLR2205214,197208883785,2,100,Song,GB,0,0.03158410,0.00000000
2023-03-17,2023-03-17,2023-01,YouTube (Red),Ebu Blackitude,Oligarch (feat. Quartzcrystallus & Juice Aleem),QZPLR2205213,197208883785,3,100,Song,GB,0,0.04737616,0.00000000
2023-03-17,2023-03-17,2023-01,YouTube (Red),Ebu Blackitude,Times Up (feat. Juice Aleem),QZPLR2205212,197208883785,3,100,Song,GB,0,0.04737616,0.00000000
2023-03-17,2023-03-17,2023-01,YouTube (Red),Ebu Blackitude,SCYAM,QZPLR2205211,197208883785,3,100,Song,GB,0,0.04737616,0.00000000
2023-03-17,2023-03-17,2023-01,YouTube (Red),Ebu Blackitude,A So We Come (feat. Chima Anya & Sir Tomz),QZPLR2205210,197208883785,2,100,Song,GB,0,0.03158410,0.00000000
